"Hewitt                        "|"Michelle            "|"Dr.       "|t|155492|16
"Hill                          "|"Barbara             "|"Ms.       "|f|88890|16
"Hill                          "|"Julia               "|"Dr.       "|t|191695|16
"Hill                          "|"Lorena              "|"Miss      "|f|41444|16
"Hill                          "|"Nelson              "|"Sir       "|t|220211|15
"Hobbs                         "|"Richard             "|"Mr.       "|t|24027|16
"Holland                       "|"Melinda             "|"Mrs.      "|t|76237|16
"Holmes                        "|"Theresa             "|"Dr.       "|t|101086|15
"Holt                          "|"James               "|"Dr.       "|f|110248|16
"Horton                        "|"Michelle            "|"Ms.       "|f|112716|16
"Howell                        "|"Katherine           "|"Dr.       "|f|147571|16
"Howell                        "|"Kathy               "|"Dr.       "|t|158262|15
"Howell                        "|"Michael             "|"Sir       "|f|159231|15
"Howell                        "|"Sarah               "|"Ms.       "|t|54901|15
"Huffman                       "|"Beverly             "|"Ms.       "|t|166660|16
"Huffman                       "|"Laura               "|"Mrs.      "|t|225321|15
"Hughes                        "|"Martin              "|"Dr.       "|t|178631|15
"Hummel                        "|"Katrina             "|"Ms.       "|t|150912|15
"Hundley                       "|"Kerry               "|"Dr.       "|f|163307|16
"Hutcherson                    "|"Diana               "|"Dr.       "|f|5006|15
"Irvine                        "|"Thelma              "|"Ms.       "|t|201353|15
"Isom                          "|"Jessica             "|"Dr.       "|t|193785|15
"Ivey                          "|"John                "|"Mr.       "|t|189224|15
"Ivy                           "|"Anita               "|"Dr.       "|f|209698|16
"Jackman                       "|"Ida                 "|"Dr.       "|t|11753|16
"Jackson                       "|"Jack                "|"Sir       "|f|228975|15
"Jackson                       "|"Kathy               "|"Ms.       "|f|233945|16
"Jackson                       "|"Paul                "|"Mr.       "|t|230535|15
"Jackson                       "|"Thelma              "|"Mrs.      "|t|81788|16
"Jacobs                        "|"Kathleen            "|"Mrs.      "|t|223812|15
"Jacobs                        "|"Kathy               "|"Ms.       "|t|66259|15
"Jaramillo                     "|"Donna               "|"Ms.       "|f|107981|15
"Jarman                        "|"Evangeline          "|"Miss      "|t|233260|16
"Jensen                        "|"Roscoe              "|"Mr.       "|t|10819|16
"Jewell                        "|"Doris               "|"Ms.       "|t|163965|15
"Johnson                       "|"Addie               "|"Miss      "|f|93917|15
"Johnson                       "|"Anita               "|"Mrs.      "|t|148701|15
"Johnson                       "|"Ashley              "|"Ms.       "|f|7874|15
"Johnson                       "|"Beverly             "|"Dr.       "|f|7637|15
"Johnson                       "|"Brittany            "|"Mrs.      "|f|159833|16
"Johnson                       "|"David               "|"Sir       "|f|11067|15
"Johnson                       "|"Glenn               "|"Dr.       "|f|190780|15
"Johnson                       "|"James               "|"Sir       "|f|14292|15
"Johnson                       "|"Jason               "|"Dr.       "|f|43735|16
"Johnson                       "|"Leann               "|"Mrs.      "|t|86130|15
"Johnson                       "|"Lottie              "|"Ms.       "|f|131031|15
"Johnson                       "|"Michael             "|"Dr.       "|t|120683|15
"Johnson                       "|"Ola                 "|"Mrs.      "|f|87442|15
"Johnson                       "|"Olen                "|"Mr.       "|f|12862|16
"Johnson                       "|"Ramon               "|"Dr.       "|t|72434|16
"Johnson                       "|"Richard             "|"Dr.       "|f|52256|15
"Johnson                       "|"Sandra              "|"Dr.       "|f|90433|15
"Johnson                       "|"Terri               "|"Miss      "|f|14075|16
"Johnston                      "|"Walter              "|"Mr.       "|t|219689|15
"Jones                         "|"Austin              "|"Dr.       "|t|57009|16
"Jones                         "|"Eleanor             "|"Ms.       "|t|27477|16
"Jones                         "|"Jarvis              "|"Sir       "|t|74474|16
"Jones                         "|"Judy                "|"Dr.       "|t|234350|16
"Jones                         "|"Kent                "|"Dr.       "|t|215443|15
"Jones                         "|"Mabel               "|"Ms.       "|f|68808|15
"Jones                         "|"Rebecca             "|"Dr.       "|f|187035|16
"Jones                         "|"Richard             "|"Dr.       "|t|232872|15
"Jordan                        "|"Joshua              "|"Sir       "|t|108357|16
"Jordan                        "|"Sandra              "|"Miss      "|f|192841|16
"Jordan                        "|"William             "|"Mr.       "|f|197843|15
"Joseph                        "|"Ramon               "|"Mr.       "|f|7856|16
"Joyce                         "|"Lynda               "|"Ms.       "|f|154184|16
"Kaiser                        "|"Louis               "|"Sir       "|f|60371|15
"Kane                          "|"Phyllis             "|"Mrs.      "|t|159162|15
"Kay                           "|"Robert              "|"Sir       "|t|22999|16
"Keaton                        "|"Lacey               "|"Mrs.      "|t|133023|15
"Keefer                        "|"Stephen             "|"Sir       "|f|94450|15
"Keith                         "|"Bruce               "|"Dr.       "|t|24541|15
"Kelley                        "|"Janet               "|"Dr.       "|f|209622|16
"Kelly                         "|"Betty               "|"Dr.       "|f|151468|16
"Kemp                          "|"Wanda               "|"Dr.       "|t|119906|15
"Kennedy                       "|"David               "|"Sir       "|t|114462|16
"Kern                          "|"Randal              "|"Dr.       "|t|69652|15
"Kidd                          "|"Gary                "|"Sir       "|f|219006|15
"Kim                           "|"Bridget             "|"Mrs.      "|t|62861|15
"Kim                           "|"Marcella            "|"Mrs.      "|t|146098|15
"Kim                           "|"Thomas              "|"Dr.       "|f|168481|16
"King                          "|"Frank               "|"Mr.       "|t|100779|15
"King                          "|"Thomas              "|"Sir       "|t|62796|15
"Kingsley                      "|"Adrian              "|"Mrs.      "|f|219053|16
"Kingsley                      "|"Floyd               "|"Sir       "|t|156036|15
"Kinney                        "|"Angelica            "|"Mrs.      "|f|192978|16
"Klein                         "|"Jeri                "|"Miss      "|t|75815|15
"Kline                         "|"Donald              "|"Mr.       "|f|161957|16
"Klinger                       "|"Laura               "|"Dr.       "|t|19560|15
"Knight                        "|"Terence             "|"Dr.       "|t|176372|16
"Kraus                         "|"Roger               "|"Dr.       "|t|117604|16
"Kruse                         "|"Jose                "|"Dr.       "|f|114533|16
"Lacy                          "|"Mina                "|"Miss      "|t|227155|15
"Ladner                        "|"Lisa                "|"Dr.       "|t|213223|16
"Laird                         "|"Mark                "|"Mr.       "|f|65882|15
"Lancaster                     "|"David               "|"Mr.       "|t|214962|15
"Landry                        "|"Kaylene             "|"Dr.       "|t|86610|15
"Lane                          "|"Wayne               "|"Dr.       "|f|4354|16
"Lange                         "|"Ken                 "|"Dr.       "|t|58614|16
"Larsen                        "|"Russell             "|"Sir       "|f|154877|16
"Larson                        "|"Jennifer            "|"Miss      "|f|24981|15
"Lavender                      "|"Robert              "|"Sir       "|f|3754|16
"Law                           "|"Horace              "|"Mr.       "|t|157178|16
"Lawson                        "|"Amanda              "|"Ms.       "|t|61212|16
"Lawson                        "|"Kelly               "|"Mr.       "|f|64975|15
"Le                            "|"Rodney              "|"Dr.       "|t|79356|16
"Leblanc                       "|"Paul                "|"Mr.       "|f|40914|15
"Leblanc                       "|"Paul                "|"Mr.       "|f|158955|16
"Ledbetter                     "|"Dena                "|"Dr.       "|f|135044|15
"Lee                           "|"Edward              "|"Mr.       "|f|184034|16
"Lee                           "|"Rey                 "|"Mr.       "|t|87264|15
"Leigh                         "|"Abraham             "|"Mr.       "|f|10283|15
"Lemons                        "|"Donald              "|"Sir       "|t|7919|15
"Leonard                       "|"Debra               "|"Dr.       "|t|158368|16
"Levin                         "|"Robert              "|"Dr.       "|f|231293|16
"Levy                          "|"Marjorie            "|"Ms.       "|t|24429|15
"Lewis                         "|"Annie               "|"Ms.       "|f|131418|16
"Lewis                         "|"Bradley             "|"Sir       "|t|182566|16
"Lewis                         "|"Jerry               "|"Mr.       "|t|233447|16
"Lewis                         "|"Jose                "|"Sir       "|f|100669|15
"Lewis                         "|"Robert              "|"Dr.       "|f|144643|16
"Light                         "|"Robert              "|"Mr.       "|f|90021|16
"Light                         "|"Robert              "|"Mr.       "|f|160054|15
"Lin                           "|"Robert              "|"Dr.       "|f|236887|15
"Lindsey                       "|"Michael             "|"Dr.       "|f|44679|15
"Linn                          "|"Arthur              "|"Ms.       "|f|185484|16
"Logan                         "|"Guillermo           "|"Sir       "|f|59057|15
"Long                          "|"Bradley             "|"Sir       "|t|11712|16
"Long                          "|"Lloyd               "|"Mr.       "|t|167512|15
"Long                          "|"Ruth                "|"Miss      "|t|134349|16
"Lopez                         "|"Randee              "|"Miss      "|t|9979|16
"Lopez                         "|"Theresa             "|"Miss      "|f|169110|16
"Lopez                         "|"Valerie             "|"Ms.       "|f|229996|15
"Lott                          "|"Ronald              "|"Sir       "|t|79453|16
"Love                          "|"Sean                "|"Mr.       "|f|196652|16
"Low                           "|"Timothy             "|"Sir       "|f|10488|15
"Lowe                          "|"Elmer               "|"Sir       "|t|133003|16
"Lowery                        "|"Kevin               "|"Dr.       "|t|238593|15
"Lowery                        "|"Marie               "|"Ms.       "|f|10643|16
"Lozano                        "|"Charlotte           "|"Mrs.      "|f|31661|16
"Lucas                         "|"Aimee               "|"Dr.       "|f|28649|15
"Luna                          "|"George              "|"Dr.       "|t|229713|15
"Luna                          "|"Sarah               "|"Miss      "|f|138353|15
"Lyles                         "|"Dorothy             "|"Dr.       "|t|173039|15
"Lyon                          "|"David               "|"Dr.       "|f|198649|15
"Lyons                         "|"Michael             "|"Mr.       "|f|20857|16
"Macias                        "|"Bonnie              "|"Miss      "|f|29206|15
"Macias                        "|"Roger               "|"Sir       "|f|82746|16
"Mack                          "|"Bonnie              "|"Miss      "|f|103028|16
"Malone                        "|"Michael             "|"Mr.       "|f|82900|15
"Mann                          "|"Russell             "|"Sir       "|t|29737|15
"Manning                       "|"David               "|"Dr.       "|t|147404|15
"Mansfield                     "|"Paul                "|"Dr.       "|t|5723|15
"Manuel                        "|"Doris               "|"Mrs.      "|f|148847|15
"Marks                         "|"Duane               "|"Dr.       "|f|34432|16
"Marrero                       "|"Susanna             "|"Mrs.      "|f|102535|16
"Marroquin                     "|"Amy                 "|"Miss      "|t|21151|15
"Marsh                         "|"Gary                "|"Sir       "|f|6580|16
"Martin                        "|"Caren               "|"Ms.       "|f|169732|15
"Martin                        "|"Donald              "|"Dr.       "|t|238840|16
"Martin                        "|"Lena                "|"Mrs.      "|f|6954|15
"Martin                        "|"Steve               "|"Mr.       "|t|72094|16
"Martinez                      "|"Beatrice            "|"Miss      "|f|198862|15
"Martinez                      "|"Chris               "|"Sir       "|t|198437|16
"Martinez                      "|"Henry               "|"Mr.       "|t|134637|15
"Martinez                      "|"John                "|"Sir       "|f|1281|16
"Martinez                      "|"Krista              "|"Miss      "|t|214271|15
"Martino                       "|"Vicki               "|"Ms.       "|t|61890|15
"Mason                         "|"Richard             "|"Sir       "|f|27500|16
"Mast                          "|"Catalina            "|"Miss      "|t|178574|16
"Matos                         "|"Josephine           "|"Ms.       "|t|128283|16
"Maxey                         "|"Sharon              "|"Ms.       "|t|74649|16
"Mcarthur                      "|"Oscar               "|"Dr.       "|t|225396|15
"Mccall                        "|"Karlene             "|"Ms.       "|t|207473|16
"Mccallister                   "|"Andrew              "|"Ms.       "|t|122178|16
"Mccloud                       "|"Nicholas            "|"Mr.       "|f|28001|15
"Mcconnell                     "|"Scott               "|"Mr.       "|t|78305|15
"Mccormick                     "|"Joanne              "|"Ms.       "|f|236985|16
"Mccormick                     "|"Timothy             "|"Dr.       "|f|57507|16
"Mcdaniel                      "|"Brian               "|"Sir       "|t|217760|16
"Mcdonald                      "|"Araceli             "|"Ms.       "|t|121343|16
"Mcewen                        "|"Barbara             "|"Mrs.      "|t|179491|15
"Mcfadden                      "|"Sam                 "|"Dr.       "|t|92235|15
"Mcgee                         "|"Evelyn              "|"Dr.       "|f|207558|15
"Mcintyre                      "|"Lee                 "|"Sir       "|t|229633|16
"Mckee                         "|"James               "|"Dr.       "|t|195567|15
"Mckenzie                      "|"Ana                 "|"Ms.       "|f|201062|16
"Mcknight                      "|"Alex                "|"Miss      "|t|50941|15
"Mclean                        "|"Charles             "|"Sir       "|f|52793|15
"Mclean                        "|"Joseph              "|"Mr.       "|f|14477|15
"Mcnair                        "|"Joe                 "|"Dr.       "|f|117028|15
"Mcnamara                      "|"Joann               "|"Mrs.      "|t|229870|16
"Mcswain                       "|"Virgil              "|"Mr.       "|f|71937|16
"Meade                         "|"Matthew             "|"Mr.       "|f|171917|15
"Mears                         "|"Michael             "|"Mr.       "|t|131150|15
"Mears                         "|"William             "|"Mr.       "|f|158005|15
"Melendez                      "|"Denise              "|"Miss      "|f|59200|15
"Melton                        "|"Monique             "|"Ms.       "|t|177605|15
"Merrill                       "|"Ming                "|"Miss      "|t|85806|16
"Merritt                       "|"James               "|"Dr.       "|f|67117|15
"Meyer                         "|"Irving              "|"Dr.       "|t|14505|15
"Meyer                         "|"William             "|"Sir       "|t|53235|16
"Michael                       "|"Lois                "|"Ms.       "|t|16278|16
"Middleton                     "|"Gary                "|"Mr.       "|f|67013|15
"Milam                         "|"Gwendolyn           "|"Miss      "|f|51944|15
"Miles                         "|"Petra               "|"Mrs.      "|t|54125|15
"Miller                        "|"Brian               "|"Dr.       "|f|203465|16
"Miller                        "|"Dennis              "|"Dr.       "|t|137781|16
"Miller                        "|"Edward              "|"Sir       "|t|64767|16
"Miller                        "|"Georgia             "|"Ms.       "|t|40740|16
"Miller                        "|"Karrie              "|"Dr.       "|f|170750|16
"Miller                        "|"Kevin               "|"Sir       "|f|104981|15
"Miller                        "|"Larry               "|"Sir       "|f|233614|15
"Miller                        "|"Marshall            "|"Dr.       "|f|171497|16
"Miller                        "|"Nancy               "|"Mrs.      "|t|82671|16
"Miller                        "|"Robert              "|"Sir       "|t|42361|16
"Miller                        "|"Virginia            "|"Ms.       "|f|177786|15
"Milligan                      "|"Helen               "|"Ms.       "|f|27769|16
"Mitchell                      "|"Cristobal           "|"Mr.       "|f|67082|16
"Mitchell                      "|"Jeffrey             "|"Dr.       "|f|231492|15
"Mitchell                      "|"Lessie              "|"Ms.       "|t|237350|15
"Mitchell                      "|"Melissa             "|"Miss      "|f|239711|15
"Monk                          "|"William             "|"Dr.       "|f|213814|15
"Montgomery                    "|"Evelyn              "|"Mrs.      "|t|54961|15
"Montgomery                    "|"Julie               "|"Miss      "|f|17471|16
"Moore                         "|"Amanda              "|"Mrs.      "|t|8945|15
"Moore                         "|"Barbara             "|"Dr.       "|f|69608|15
"Moore                         "|"Jeffrey             "|"Sir       "|f|155931|16
"Moore                         "|"Lorena              "|"Mrs.      "|t|47752|16
"Moore                         "|"Peggy               "|"Miss      "|t|191466|15
"Moore                         "|"Susan               "|"Miss      "|f|64670|16
"Mora                          "|"David               "|"Mr.       "|t|144257|15
"Moran                         "|"Jana                "|"Miss      "|t|31054|15
"Moreland                      "|"Catherine           "|"Ms.       "|f|101070|15
"Moreland                      "|"John                "|"Mr.       "|t|37985|16
"Morgan                        "|"Adam                "|"Mrs.      "|f|30487|15
"Morgan                        "|"Betty               "|"Dr.       "|f|90306|16
"Morgan                        "|"Crystal             "|"Miss      "|t|172148|16
"Morgan                        "|"Latricia            "|"Mrs.      "|t|216137|15
"Morris                        "|"John                "|"Dr.       "|t|214378|16
"Morris                        "|"Martina             "|"Miss      "|f|32596|15
"Morris                        "|"Meghan              "|"Mrs.      "|f|127565|15
"Morrow                        "|"Annette             "|"Dr.       "|f|68649|16
"Moses                         "|"Amy                 "|"Dr.       "|t|182188|15
"Moses                         "|"Robert              "|"Sir       "|t|23475|15
"Moss                          "|"Michael             "|"Dr.       "|f|137243|16
"Moultrie                      "|"Martin              "|"Dr.       "|t|215102|15
"Mulkey                        "|"Evette              "|"Miss      "|t|70472|16
"Mulligan                      "|"Mark                "|"Sir       "|t|184598|16
"Mullins                       "|"Vicki               "|"Dr.       "|t|162762|16
"Murphy                        "|"Michael             "|"Sir       "|f|210567|16
"Murray                        "|"Charles             "|"Dr.       "|t|39551|16
"Murray                        "|"Judith              "|"Dr.       "|t|167990|15
"Myers                         "|"Christina           "|"Miss      "|f|160380|16
"Myers                         "|"Ryan                "|"Dr.       "|t|122262|15
"Naranjo                       "|"Barbara             "|"Mrs.      "|f|45938|15
"Nealy                         "|"James               "|"Sir       "|t|116827|16
"Neeley                        "|"Stephanie           "|"Mrs.      "|t|216299|16
"Neil                          "|"Pamela              "|"Dr.       "|f|46242|15
"Nelson                        "|"Ben                 "|"Dr.       "|t|128868|15
"Nelson                        "|"Eileen              "|"Miss      "|f|144790|15
"Nelson                        "|"Everette            "|"Dr.       "|t|80821|15
"Nesbitt                       "|"Andrew              "|"Miss      "|f|185257|16
"Newman                        "|"Herschel            "|"Mr.       "|t|3829|16
"Newman                        "|"Ronald              "|"Sir       "|t|23994|15
"Newton                        "|"Glenda              "|"Mrs.      "|f|85047|15
"Nguyen                        "|"Wendy               "|"Dr.       "|t|216625|16
"Nieto                         "|"Jimmy               "|"Sir       "|t|136446|15
"Nix                           "|"Felicia             "|"Ms.       "|f|138033|15
"Norfleet                      "|"Ethel               "|"Miss      "|f|14366|16
"North                         "|"Vanessa             "|"Dr.       "|t|13872|15
"Norton                        "|"Thomas              "|"Mr.       "|f|221546|15
"Norton                        "|"Verla               "|"Ms.       "|f|15162|15
"Oconnell                      "|"James               "|"Mr.       "|t|214003|16
"Odell                         "|"Lona                "|"Ms.       "|t|160018|15
"Odum                          "|"David               "|"Dr.       "|f|86314|15
"Ohara                         "|"Ronald              "|"Dr.       "|t|142825|15
"Olds                          "|"Stephen             "|"Dr.       "|t|206275|16
"Olsen                         "|"Ruben               "|"Sir       "|t|29076|15
"Olson                         "|"David               "|"Dr.       "|t|87821|16
"Oneill                        "|"Thomas              "|"Mr.       "|t|93473|16
"Oneill                        "|"Thomas              "|"Mr.       "|t|188154|15
"Osborn                        "|"Lena                "|"Miss      "|t|226949|16
"Outlaw                        "|"Dennis              "|"Sir       "|t|115215|16
"Outlaw                        "|"Valerie             "|"Dr.       "|f|139286|16
"Owens                         "|"Terry               "|"Dr.       "|t|144931|15
"Padilla                       "|"Aaron               "|"Mrs.      "|f|167283|15
"Page                          "|"Elizabeth           "|"Ms.       "|t|146879|16
"Page                          "|"James               "|"Dr.       "|t|214208|16
"Paige                         "|"Elizabeth           "|"Mrs.      "|t|8949|16
"Palacios                      "|"Alma                "|"Miss      "|t|136540|16
"Palacios                      "|"Amber               "|"Dr.       "|f|225723|15
"Palmer                        "|"Debbie              "|"Dr.       "|t|121860|16
"Paradis                       "|"Cynthia             "|"Mrs.      "|t|2858|15
"Park                          "|"Jerry               "|"Dr.       "|t|73028|15
"Parker                        "|"Kari                "|"Ms.       "|f|67553|15
"Parker                        "|"Lydia               "|"Mrs.      "|f|63561|15
"Parker                        "|"Teresa              "|"Mrs.      "|t|33167|15
"Partridge                     "|"Philip              "|"Mr.       "|t|182692|15
"Patel                         "|"Daniel              "|"Mr.       "|t|80398|15
"Patterson                     "|"Armando             "|"Dr.       "|t|196348|15
"Patterson                     "|"Margarita           "|"Dr.       "|f|36532|16
"Payne                         "|"Warren              "|"Dr.       "|t|180016|16
"Peace                         "|"Carlos              "|"Sir       "|f|203823|16
"Pearson                       "|"Dwayne              "|"Dr.       "|f|73814|15
"Pearson                       "|"Marcus              "|"Dr.       "|f|112614|15
"Peck                          "|"Jose                "|"Dr.       "|f|100636|15
"Pederson                      "|"Matthew             "|"Mr.       "|t|152234|15
"Pena                          "|"John                "|"Sir       "|t|120358|15
"Perez                         "|"Harold              "|"Mr.       "|f|6311|16
"Perez                         "|"Sheri               "|"Ms.       "|t|157585|16
"Perkins                       "|"Jill                "|"Miss      "|t|145614|16
"Perry                         "|"Sarah               "|"Ms.       "|t|100885|16
"Perry                         "|"Valeria             "|"Mrs.      "|f|64861|15
"Peters                        "|"Solomon             "|"Dr.       "|f|106513|15
"Peterson                      "|"John                "|"Mr.       "|f|205150|15
"Phelan                        "|"Micheal             "|"Mr.       "|f|118503|16
"Phelps                        "|"Marco               "|"Dr.       "|f|86494|16
"Phillips                      "|"Charles             "|"Mr.       "|f|104252|16
"Phillips                      "|"Jeremy              "|"Sir       "|f|232935|15
"Phillips                      "|"Judith              "|"Mrs.      "|f|155042|16
"Pinto                         "|"Charles             "|"Sir       "|f|932|16
"Pitts                         "|"Marissa             "|"Dr.       "|f|114581|16
"Poirier                       "|"Marine              "|"Miss      "|f|11423|16
"Ponder                        "|"Ruby                "|"Mrs.      "|f|77388|15
"Pool                          "|"Sylvester           "|"Sir       "|f|213306|16
"Poole                         "|"Cindy               "|"Ms.       "|f|202453|16
"Popp                          "|"Doris               "|"Mrs.      "|t|25158|15
"Powell                        "|"Elbert              "|"Sir       "|t|71318|15
"Powell                        "|"Robert              "|"Sir       "|t|185862|15
"Powell                        "|"Thomas              "|"Dr.       "|t|233703|16
"Pratt                         "|"Kevin               "|"Sir       "|f|53348|15
"Price                         "|"Florence            "|"Ms.       "|t|17220|15
"Price                         "|"Gloria              "|"Mrs.      "|t|22568|16
"Price                         "|"Marguerite          "|"Mrs.      "|f|134265|16
"Price                         "|"Marie               "|"Ms.       "|f|88963|15
"Price                         "|"Paul                "|"Sir       "|t|103985|16
"Price                         "|"Reginald            "|"Sir       "|f|123793|15
"Price                         "|"Ronald              "|"Sir       "|t|55817|16
"Pridgen                       "|"Hans                "|"Dr.       "|f|207216|15
"Prince                        "|"George              "|"Dr.       "|t|102412|15
"Pritchett                     "|"Cecil               "|"Mr.       "|f|38968|15
"Pulliam                       "|"Guillermo           "|"Dr.       "|f|209431|16
"Putman                        "|"Ileana              "|"Mrs.      "|f|56224|15
"Radford                       "|"Brandon             "|"Mr.       "|f|65136|15
"Raines                        "|"James               "|"Dr.       "|t|117550|16
"Ramirez                       "|"Lee                 "|"Sir       "|f|234584|16
"Ramos                         "|"David               "|"Dr.       "|t|189463|16
"Ramos                         "|"Michael             "|"Sir       "|t|160966|15
"Rangel                        "|"William             "|"Mr.       "|t|170987|15
"Redden                        "|"Edgar               "|"Sir       "|f|48534|16
"Reece                         "|"Jimmy               "|"Sir       "|f|166493|16
"Reese                         "|"Anthony             "|"Mrs.      "|t|45491|16
"Reid                          "|"Deidre              "|"Mrs.      "|f|210414|15
"Rey                           "|"Virginia            "|"Dr.       "|t|207443|15
"Reyes                         "|"Frank               "|"Dr.       "|f|84620|15
"Reyes                         "|"Lura                "|"Ms.       "|t|83162|16
"Reyna                         "|"Rod                 "|"Sir       "|f|46248|16
"Reynolds                      "|"James               "|"Dr.       "|f|150283|15
"Reynolds                      "|"Oscar               "|"Sir       "|t|222749|15
"Rice                          "|"Sherry              "|"Ms.       "|t|202456|15
"Rich                          "|"Lynn                "|"Mr.       "|t|46024|15
"Richards                      "|"Janice              "|"Ms.       "|f|17041|16
"Richards                      "|"Marilyn             "|"Dr.       "|f|83876|15
"Richards                      "|"Marilyn             "|"Dr.       "|f|177798|16
"Richards                      "|"Ruth                "|"Miss      "|t|96514|15
"Richardson                    "|"Alice               "|"Ms.       "|f|43255|16
"Richardson                    "|"Chris               "|"Mr.       "|f|235277|15
"Riddle                        "|"John                "|"Sir       "|t|83916|16
"Riddle                        "|"Marcelino           "|"Dr.       "|f|60749|15
"Rios                          "|"John                "|"Dr.       "|t|138605|16
"Ritchie                       "|"Terrell             "|"Dr.       "|f|174749|15
"Rivas                         "|"Jerry               "|"Sir       "|f|137793|16
"Rivera                        "|"Gary                "|"Dr.       "|t|24449|15
"Rivera                        "|"Kate                "|"Ms.       "|t|204524|15
"Roach                         "|"Willie              "|"Mr.       "|f|79336|15
"Roark                         "|"Kenneth             "|"Mr.       "|t|167963|16
"Robb                          "|"Laura               "|"Miss      "|f|173667|15
"Roberson                      "|"Suzanne             "|"Mrs.      "|t|41652|15
"Roberts                       "|"Candice             "|"Dr.       "|t|111855|16
"Roberts                       "|"Dorothy             "|"Ms.       "|t|183154|15
"Roberts                       "|"Jennifer            "|"Miss      "|t|141296|15
"Roberts                       "|"May                 "|"Ms.       "|f|209690|16
"Robinson                      "|"Gary                "|"Mr.       "|t|87081|16
"Robinson                      "|"Robert              "|"Mr.       "|t|57177|15
"Robinson                      "|"Sara                "|"Mrs.      "|f|190406|16
"Rodriguez                     "|"James               "|"Dr.       "|f|134342|15
"Rodriguez                     "|"Linda               "|"Ms.       "|f|209909|15
"Rodriguez                     "|"Marjorie            "|"Ms.       "|f|83591|16
"Roldan                        "|"Dorothy             "|"Mrs.      "|f|9370|16
"Roller                        "|"Rueben              "|"Sir       "|f|218230|15
"Roman                         "|"Jimmie              "|"Dr.       "|f|221049|16
"Romero                        "|"Peter               "|"Mr.       "|t|201205|15
"Rose                          "|"Amy                 "|"Ms.       "|t|83940|15
"Ross                          "|"Rachael             "|"Mrs.      "|f|106042|16
"Ross                          "|"Robert              "|"Mr.       "|f|165295|15
"Rowe                          "|"Keith               "|"Dr.       "|t|145862|16
"Roy                           "|"Betty               "|"Mrs.      "|f|36106|15
"Rubio                         "|"Veronica            "|"Dr.       "|f|171350|15
"Russ                          "|"Amber               "|"Mrs.      "|t|225981|15
"Russell                       "|"Carl                "|"Sir       "|f|190517|16
"Russell                       "|"Larry               "|"Dr.       "|t|15209|16
"Russell                       "|"Mark                "|"Dr.       "|f|126453|15
"Ryan                          "|"Bea                 "|"Dr.       "|t|119977|16
"Sacco                         "|"Brian               "|"Sir       "|f|124398|16
"Saddler                       "|"Robert              "|"Mr.       "|t|74571|15
"Salazar                       "|"Sharon              "|"Ms.       "|t|122975|15
"Salinas                       "|"Kenneth             "|"Dr.       "|f|167446|15
"Salter                        "|"Antonio             "|"Miss      "|f|27497|16
"Sampson                       "|"Helen               "|"Mrs.      "|t|81717|15
"Samuels                       "|"William             "|"Sir       "|t|221509|15
"Sanchez                       "|"Byron               "|"Dr.       "|f|168270|15
"Sanders                       "|"Beverly             "|"Dr.       "|t|156930|15
"Sanders                       "|"David               "|"Sir       "|f|95107|16
"Sanders                       "|"Dustin              "|"Mr.       "|f|20319|16
"Sandoval                      "|"Vincent             "|"Mr.       "|t|140438|16
"Sanford                       "|"Ronald              "|"Sir       "|t|211947|16
"Saunders                      "|"Mae                 "|"Miss      "|t|108927|15
"Schmitz                       "|"Curtis              "|"Sir       "|f|49192|15
"Schneider                     "|"Marilyn             "|"Miss      "|t|121355|15
"Schneider                     "|"Marvin              "|"Mr.       "|t|80017|16
"Schroeder                     "|"Annie               "|"Miss      "|f|29514|15
"Scott                         "|"Adam                "|"Mrs.      "|t|13944|16
"Scott                         "|"Cheryl              "|"Dr.       "|f|217427|15
"Scott                         "|"Ethel               "|"Dr.       "|t|112707|15
"Scott                         "|"Gilbert             "|"Dr.       "|f|186743|15
"Scott                         "|"Lori                "|"Mrs.      "|t|20042|15
"Scott                         "|"Michael             "|"Mr.       "|f|104162|16
"Seidel                        "|"Wilma               "|"Mrs.      "|f|198108|16
"Self                          "|"Harry               "|"Sir       "|t|102208|16
"Sexton                        "|"Jenette             "|"Miss      "|t|228517|16
"Shaffer                       "|"Richard             "|"Dr.       "|f|190775|16
"Sharp                         "|"Michael             "|"Sir       "|t|93675|15
"Sharp                         "|"Sondra              "|"Dr.       "|t|206153|15
"Shaw                          "|"James               "|"Mr.       "|t|20885|15
"Shaw                          "|"Rose                "|"Ms.       "|f|92727|15
"Shelton                       "|"James               "|"Dr.       "|f|18103|15
"Shelton                       "|"Rex                 "|"Mr.       "|t|53510|15
"Sheppard                      "|"Joseph              "|"Dr.       "|f|55721|16
"Short                         "|"Thomas              "|"Dr.       "|f|165942|16
"Shuler                        "|"Joseph              "|"Sir       "|t|57224|16
"Simpson                       "|"Ricky               "|"Mr.       "|f|15840|15
"Sims                          "|"Fern                "|"Dr.       "|f|175233|16
"Sims                          "|"John                "|"Dr.       "|t|113923|16
"Skinner                       "|"Irene               "|"Ms.       "|f|239183|15
"Smalls                        "|"Celeste             "|"Ms.       "|f|168837|16
"Smith                         "|"Alan                "|"Sir       "|f|131778|15
"Smith                         "|"Dalene              "|"Ms.       "|t|143125|16
"Smith                         "|"Derek               "|"Dr.       "|f|210321|16
"Smith                         "|"Fernando            "|"Dr.       "|t|37709|15
