brand_id|brand|t_hour|t_minute|ext_price
4001001|amalgedu pack #1|9|29|7.59
6003008|exporticorp #8|17|16|7.52
2004002|edu packimporto #2|17|59|7.51
6005001|scholarcorp #1|7|39|7.50
2004001|edu packimporto #1|17|48|7.48
3004001|edu packexporti #1|18|49|7.47
2003002|exportiimporto #2|9|41|7.46
5003001|exportischolar #1|9|26|7.33
1003002|exportiamalg #2|8|19|7.28
3001001|amalgexporti #1|17|25|7.25
6003008|exporticorp #8|18|8|7.14
7004007|edu packbrand #7|18|15|7.12
6010005|univbrand #5|8|18|7.11
5002002|importoscholar #2|6|34|7.07
7010009|univnameless #9|17|54|7.01
4001001|amalgedu pack #1|19|58|6.99
10003016|exportiunivamalg #16|19|43|6.99
1004002|edu packamalg #2|17|16|6.95
6008002|namelesscorp #2|8|59|6.88
5003001|exportischolar #1|18|1|6.87
5001001|amalgscholar #1|8|31|6.83
4001001|amalgedu pack #1|19|34|6.80
9015011|scholarunivamalg #11|18|16|6.79
10012011|importoamalgamalg #11|17|31|6.79
2004002|edu packimporto #2|9|41|6.75
10015013|scholaramalgamalg #13|8|32|6.73
3003001|exportiexporti #1|19|37|6.66
3002001|importoexporti #1|18|50|6.65
3003002|exportiexporti #2|6|35|6.61
8002009|importonameless #9|9|23|6.60
6011008|amalgbrand #8|9|50|6.55
10013013|exportiamalgamalg #13|18|27|6.45
4004001|edu packedu pack #1|9|41|6.43
2004002|edu packimporto #2|17|46|6.42
1001001|amalgamalg #1|19|44|6.40
4003001|exportiedu pack #1|8|1|6.40
7012010|importonameless #10|18|50|6.40
10012017|importoamalgamalg #17|17|19|6.40
5002002|importoscholar #2|19|10|6.37
10004001|edu packunivamalg #1|18|13|6.35
6015006|scholarbrand #6|19|58|6.34
2004002|edu packimporto #2|17|2|6.16
5002001|importoscholar #1|8|24|6.14
6003008|exporticorp #8|18|38|6.11
9013009|exportiunivamalg #9|7|31|6.07
6005001|scholarcorp #1|9|44|6.06
2002001|importoimporto #1|6|34|6.04
3003001|exportiexporti #1|9|14|6.04
3003002|exportiexporti #2|9|27|5.99
2004002|edu packimporto #2|19|26|5.96
8002009|importonameless #9|9|37|5.90
8005008|scholarnameless #8|18|20|5.84
6008005|namelesscorp #5|9|19|5.78
6007003|brandcorp #3|6|9|5.77
6008002|namelesscorp #2|18|48|5.74
7004009|edu packbrand #9|9|8|5.71
3001001|amalgexporti #1|7|26|5.69
4003001|exportiedu pack #1|9|54|5.69
3003001|exportiexporti #1|17|9|5.61
5002002|importoscholar #2|9|7|5.61
6011008|amalgbrand #8|8|13|5.60
7010004|univnameless #4|19|23|5.59
1004002|edu packamalg #2|7|2|5.57
2001002|amalgimporto #2|7|8|5.57
9015009|scholarunivamalg #9|18|31|5.55
9012005|importounivamalg #5|19|59|5.51
2002001|importoimporto #1|17|51|5.41
5003001|exportischolar #1|19|2|5.38
9013009|exportiunivamalg #9|9|57|5.36
1002001|importoamalg #1|19|20|5.34
1004002|edu packamalg #2|9|12|5.28
5001001|amalgscholar #1|18|23|5.25
6015006|scholarbrand #6|19|0|5.25
8011009|amalgmaxi #9|19|15|5.25
9013009|exportiunivamalg #9|18|43|5.25
3002002|importoexporti #2|19|19|5.24
8013007|exportimaxi #7|7|11|5.20
3002002|importoexporti #2|17|15|5.18
8002009|importonameless #9|19|33|5.16
4001001|amalgedu pack #1|19|45|5.12
3003001|exportiexporti #1|8|32|5.11
9015009|scholarunivamalg #9|8|52|5.10
2003001|exportiimporto #1|18|54|5.08
3003001|exportiexporti #1|17|53|5.07
7013007|exportinameless #7|18|47|5.05
2004002|edu packimporto #2|9|24|5.02
8004009|edu packnameless #9|9|22|5.01
5003001|exportischolar #1|17|9|5.00
3004001|edu packexporti #1|17|51|4.99
8003010|exportinameless #10|9|0|4.95
6008005|namelesscorp #5|18|51|4.93
8016004|corpmaxi #4|17|32|4.93
5002002|importoscholar #2|17|51|4.92
9012003|importounivamalg #3|19|16|4.92
10012017|importoamalgamalg #17|8|53|4.92
7016001|corpnameless #1|17|32|4.91
6012008|importobrand #8|19|41|4.90
1003002|exportiamalg #2|17|41|4.86
6007003|brandcorp #3|9|4|4.82
3001001|amalgexporti #1|9|41|4.78
6003008|exporticorp #8|18|36|4.78
10004001|edu packunivamalg #1|18|58|4.78
2003001|exportiimporto #1|19|58|4.77
1003002|exportiamalg #2|18|51|4.74
3003001|exportiexporti #1|17|56|4.73
2001002|amalgimporto #2|7|46|4.67
9008005|namelessmaxi #5|17|4|4.65
10010013|univamalgamalg #13|18|51|4.65
3003002|exportiexporti #2|18|8|4.62
5002002|importoscholar #2|6|23|4.61
9013009|exportiunivamalg #9|9|16|4.57
8016004|corpmaxi #4|7|53|4.55
5002001|importoscholar #1|19|55|4.51
3001001|amalgexporti #1|19|57|4.40
5003002|exportischolar #2|8|21|4.40
1002001|importoamalg #1|17|46|4.36
1004002|edu packamalg #2|18|32|4.34
6011008|amalgbrand #8|18|5|4.33
10009015|maxiunivamalg #15|19|55|4.27
3003001|exportiexporti #1|8|19|4.21
9015011|scholarunivamalg #11|8|55|4.20
4003001|exportiedu pack #1|9|47|4.17
1002001|importoamalg #1|19|26|4.12
1002002|importoamalg #2|18|31|4.09
4001002|amalgedu pack #2|8|50|4.08
7010009|univnameless #9|18|26|4.08
3004001|edu packexporti #1|19|47|4.04
1003001|exportiamalg #1|9|58|4.01
9012008|importounivamalg #8|9|43|4.00
5001001|amalgscholar #1|17|10|3.99
6008007|namelesscorp #7|19|54|3.96
1001002|amalgamalg #2|18|37|3.95
2004002|edu packimporto #2|18|37|3.94
1004002|edu packamalg #2|17|39|3.90
7016001|corpnameless #1|9|37|3.88
3003001|exportiexporti #1|8|48|3.87
5002001|importoscholar #1|8|1|3.84
2001002|amalgimporto #2|17|22|3.83
8004003|edu packnameless #3|8|11|3.83
9014011|edu packunivamalg #11|7|58|3.82
3002001|importoexporti #1|9|26|3.72
10015013|scholaramalgamalg #13|8|25|3.72
5004001|edu packscholar #1|8|30|3.71
3004001|edu packexporti #1|18|0|3.68
10003004|exportiunivamalg #4|18|18|3.65
10015013|scholaramalgamalg #13|17|10|3.62
5002001|importoscholar #1|6|7|3.59
1002002|importoamalg #2|19|16|3.58
8011009|amalgmaxi #9|19|42|3.57
9013009|exportiunivamalg #9|19|55|3.57
1004002|edu packamalg #2|19|0|3.55
5004002|edu packscholar #2|19|24|3.50
6002005|importocorp #5|17|22|3.48
7016001|corpnameless #1|17|51|3.48
7016001|corpnameless #1|9|8|3.47
6010005|univbrand #5|19|23|3.46
1003001|exportiamalg #1|17|41|3.38
6012008|importobrand #8|9|0|3.38
3002001|importoexporti #1|19|43|3.30
4001002|amalgedu pack #2|17|6|3.30
3004001|edu packexporti #1|18|16|3.26
5003001|exportischolar #1|19|58|3.24
10003016|exportiunivamalg #16|19|34|3.23
5001001|amalgscholar #1|17|1|3.21
4001001|amalgedu pack #1|19|9|3.20
6005001|scholarcorp #1|17|45|3.20
5001002|amalgscholar #2|19|42|3.19
4003001|exportiedu pack #1|19|20|3.16
1001002|amalgamalg #2|18|11|3.11
5003001|exportischolar #1|6|18|3.10
8011009|amalgmaxi #9|8|23|3.09
10004001|edu packunivamalg #1|8|39|3.09
6011005|amalgbrand #5|18|40|3.08
7012010|importonameless #10|19|35|3.08
5002002|importoscholar #2|17|43|3.05
5002002|importoscholar #2|18|27|3.03
2004002|edu packimporto #2|7|56|3.02
8014005|edu packmaxi #5|18|14|3.02
5003001|exportischolar #1|19|27|3.01
1003001|exportiamalg #1|18|3|2.99
1004002|edu packamalg #2|8|13|2.98
5001002|amalgscholar #2|19|24|2.97
6010005|univbrand #5|17|24|2.97
7010003|univnameless #3|8|27|2.94
3001001|amalgexporti #1|8|38|2.93
1002002|importoamalg #2|19|57|2.92
6012005|importobrand #5|17|30|2.91
4001002|amalgedu pack #2|7|40|2.89
6015006|scholarbrand #6|17|2|2.89
10015004|scholaramalgamalg #4|17|58|2.89
3004001|edu packexporti #1|7|56|2.87
2003002|exportiimporto #2|6|53|2.81
5004002|edu packscholar #2|18|47|2.79
4003001|exportiedu pack #1|9|31|2.78
5003001|exportischolar #1|9|24|2.75
4001002|amalgedu pack #2|7|6|2.73
5004002|edu packscholar #2|19|31|2.73
3003001|exportiexporti #1|9|1|2.72
4004001|edu packedu pack #1|17|15|2.68
3003001|exportiexporti #1|18|33|2.67
2002001|importoimporto #1|9|32|2.66
1002002|importoamalg #2|19|21|2.63
3002002|importoexporti #2|8|35|2.54
1003001|exportiamalg #1|19|10|2.53
2002001|importoimporto #1|17|0|2.53
10015004|scholaramalgamalg #4|19|42|2.53
1001002|amalgamalg #2|8|38|2.51
5002002|importoscholar #2|19|15|2.47
7010009|univnameless #9|17|37|2.47
2001002|amalgimporto #2|9|27|2.44
5002001|importoscholar #1|19|32|2.41
1003001|exportiamalg #1|7|57|2.40
3002001|importoexporti #1|18|21|2.36
3003001|exportiexporti #1|8|9|2.36
9008002|namelessmaxi #2|18|6|2.33
10010013|univamalgamalg #13|17|7|2.32
10003004|exportiunivamalg #4|17|27|2.27
3004001|edu packexporti #1|19|17|2.25
1002002|importoamalg #2|18|29|2.21
6012008|importobrand #8|9|53|2.18
1001001|amalgamalg #1|7|31|2.15
1003002|exportiamalg #2|9|41|2.15
1002001|importoamalg #1|8|1|2.13
2002001|importoimporto #1|19|15|2.11
2002001|importoimporto #1|7|32|2.10
7012010|importonameless #10|7|2|2.08
7008009|namelessbrand #9|17|43|2.07
4001001|amalgedu pack #1|17|8|2.06
5001001|amalgscholar #1|19|18|2.03
7009010|maxibrand #10|18|11|2.03
10015004|scholaramalgamalg #4|17|46|2.03
6011001|amalgbrand #1|8|8|2.02
4004001|edu packedu pack #1|9|25|2.01
3004001|edu packexporti #1|7|50|1.99
7010009|univnameless #9|18|48|1.97
3001001|amalgexporti #1|17|53|1.96
10012017|importoamalgamalg #17|17|7|1.96
5001001|amalgscholar #1|17|43|1.92
5003001|exportischolar #1|17|36|1.92
2001002|amalgimporto #2|17|34|1.90
9015009|scholarunivamalg #9|18|26|1.89
1001002|amalgamalg #2|17|55|1.86
5003001|exportischolar #1|19|29|1.86
1001002|amalgamalg #2|18|45|1.85
9012008|importounivamalg #8|7|51|1.84
3002001|importoexporti #1|18|3|1.83
10012004|importoamalgamalg #4|18|33|1.80
1002002|importoamalg #2|18|42|1.74
5001002|amalgscholar #2|18|15|1.74
8013009|exportimaxi #9|19|25|1.71
7008009|namelessbrand #9|18|40|1.70
5001002|amalgscholar #2|8|25|1.69
5003002|exportischolar #2|19|16|1.69
5002002|importoscholar #2|19|0|1.67
1002001|importoamalg #1|17|32|1.66
7014001|edu packnameless #1|18|38|1.61
10002012|importounivamalg #12|18|16|1.61
10003004|exportiunivamalg #4|19|46|1.59
10010013|univamalgamalg #13|18|40|1.58
3001001|amalgexporti #1|17|38|1.56
4004001|edu packedu pack #1|19|13|1.56
6008002|namelesscorp #2|19|53|1.53
1001002|amalgamalg #2|19|48|1.50
1003001|exportiamalg #1|8|5|1.48
9012005|importounivamalg #5|18|34|1.43
2004001|edu packimporto #1|19|10|1.42
6002005|importocorp #5|7|54|1.42
9008005|namelessmaxi #5|18|3|1.42
7010004|univnameless #4|17|44|1.41
6002005|importocorp #5|9|41|1.40
1002002|importoamalg #2|17|4|1.39
5003001|exportischolar #1|18|31|1.37
8013007|exportimaxi #7|18|51|1.36
4001001|amalgedu pack #1|17|38|1.34
4004002|edu packedu pack #2|18|23|1.28
5001001|amalgscholar #1|17|44|1.26
7013007|exportinameless #7|19|49|1.23
9015009|scholarunivamalg #9|18|40|1.22
2003002|exportiimporto #2|9|49|1.18
9015009|scholarunivamalg #9|6|44|1.18
6005001|scholarcorp #1|17|13|1.13
9008002|namelessmaxi #2|17|52|1.11
1003002|exportiamalg #2|17|59|1.04
4004001|edu packedu pack #1|9|23|1.04
4004001|edu packedu pack #1|18|52|1.03
1001002|amalgamalg #2|9|28|0.98
10004001|edu packunivamalg #1|19|56|0.96
8013007|exportimaxi #7|17|49|0.95
2001002|amalgimporto #2|9|3|0.94
7012003|importonameless #3|8|51|0.93
2001001|amalgimporto #1|18|47|0.92
3003001|exportiexporti #1|19|24|0.92
4001001|amalgedu pack #1|17|15|0.89
8014005|edu packmaxi #5|18|24|0.89
1002001|importoamalg #1|18|21|0.87
8016004|corpmaxi #4|17|34|0.87
1001002|amalgamalg #2|17|26|0.86
1002001|importoamalg #1|19|46|0.85
5001001|amalgscholar #1|19|19|0.85
5002002|importoscholar #2|6|3|0.85
7014001|edu packnameless #1|9|26|0.83
2004002|edu packimporto #2|9|7|0.81
9015009|scholarunivamalg #9|18|9|0.80
5002001|importoscholar #1|19|8|0.79
4004001|edu packedu pack #1|9|37|0.76
2003001|exportiimporto #1|9|32|0.75
8003010|exportinameless #10|19|26|0.75
6002003|importocorp #3|17|20|0.74
10009015|maxiunivamalg #15|18|2|0.73
6006007|corpcorp #7|19|54|0.72
6015006|scholarbrand #6|19|26|0.72
1004001|edu packamalg #1|19|2|0.71
1001002|amalgamalg #2|19|59|0.70
3003001|exportiexporti #1|17|28|0.70
1003001|exportiamalg #1|8|35|0.68
1003002|exportiamalg #2|19|58|0.67
1004001|edu packamalg #1|19|42|0.67
5002001|importoscholar #1|8|52|0.64
6011005|amalgbrand #5|17|13|0.64
3003001|exportiexporti #1|9|48|0.63
8002009|importonameless #9|6|46|0.63
10002012|importounivamalg #12|18|4|0.63
1001001|amalgamalg #1|17|19|0.58
2002001|importoimporto #1|9|20|0.56
6005001|scholarcorp #1|17|55|0.56
5002001|importoscholar #1|8|48|0.55
3003001|exportiexporti #1|19|49|0.54
8014005|edu packmaxi #5|17|11|0.54
10013015|exportiamalgamalg #15|9|18|0.53
2002001|importoimporto #1|17|4|0.50
2003001|exportiimporto #1|17|18|0.49
6008007|namelesscorp #7|17|17|0.49
10012011|importoamalgamalg #11|18|29|0.48
9016003|corpunivamalg #3|18|8|0.47
1001002|amalgamalg #2|18|25|0.46
6005001|scholarcorp #1|19|16|0.46
3002001|importoexporti #1|8|5|0.45
5004002|edu packscholar #2|17|10|0.44
10002012|importounivamalg #12|18|0|0.42
7010003|univnameless #3|19|20|0.41
10010013|univamalgamalg #13|7|11|0.41
8013009|exportimaxi #9|19|31|0.38
5003002|exportischolar #2|9|57|0.36
3003002|exportiexporti #2|7|37|0.32
6012005|importobrand #5|7|20|0.31
10012017|importoamalgamalg #17|17|16|0.29
1003002|exportiamalg #2|17|27|0.28
4001001|amalgedu pack #1|9|3|0.28
1003001|exportiamalg #1|19|19|0.27
5001001|amalgscholar #1|9|38|0.27
5002002|importoscholar #2|17|38|0.27
5003001|exportischolar #1|18|10|0.27
1004001|edu packamalg #1|8|16|0.26
5003001|exportischolar #1|9|3|0.26
1004002|edu packamalg #2|17|32|0.25
9012005|importounivamalg #5|6|45|0.23
1002002|importoamalg #2|17|44|0.22
2004001|edu packimporto #1|19|27|0.21
3002001|importoexporti #1|19|4|0.21
7010004|univnameless #4|18|7|0.21
2003001|exportiimporto #1|8|42|0.19
4004001|edu packedu pack #1|19|11|0.19
5002002|importoscholar #2|19|18|0.19
2002001|importoimporto #1|9|58|0.18
9015009|scholarunivamalg #9|19|9|0.18
8003010|exportinameless #10|7|24|0.17
3003002|exportiexporti #2|19|36|0.16
5002002|importoscholar #2|17|49|0.16
5003001|exportischolar #1|7|44|0.15
6016003|corpbrand #3|8|35|0.15
1001001|amalgamalg #1|17|59|0.13
7010004|univnameless #4|9|16|0.13
4001001|amalgedu pack #1|17|54|0.12
6002005|importocorp #5|19|43|0.10
3003001|exportiexporti #1|8|58|0.09
1003002|exportiamalg #2|7|40|0.07
6009003|maxicorp #3|17|44|0.07
9015011|scholarunivamalg #11|19|15|0.06
1001002|amalgamalg #2|9|48|0.05
6007003|brandcorp #3|17|51|0.04
6016003|corpbrand #3|17|33|0.03
1002002|importoamalg #2|17|33|0.02
5004002|edu packscholar #2|18|50|0.02
3003002|exportiexporti #2|9|20|0.01
9015011|scholarunivamalg #11|17|40|0.01
1002001|importoamalg #1|9|28|0.00
1002002|importoamalg #2|18|15|0.00
1003002|exportiamalg #2|18|53|0.00
1004002|edu packamalg #2|17|11|0.00
2001001|amalgimporto #1|17|28|0.00
2001002|amalgimporto #2|18|1|0.00
2004001|edu packimporto #1|17|3|0.00
2004002|edu packimporto #2|9|46|0.00
3004001|edu packexporti #1|7|45|0.00
4004001|edu packedu pack #1|17|3|0.00
4004002|edu packedu pack #2|17|2|0.00
8003010|exportinameless #10|17|28|0.00
9012005|importounivamalg #5|19|25|0.00
